Source,Target,Weight
tomio-okamura,ludek-niedermayer,3
tomio-okamura,martina-dlabajova,9
tomio-okamura,michaela-sojdrova,3
tomio-okamura,olga-sehnalova,3
tomio-okamura,pavel-svoboda,4
tomio-okamura,pavel-telicka,10
tomio-okamura,petr-jezek,9
tomio-okamura,viktor-dyk,4
miroslav-kalousek,vaclav-havel,3
miroslav-kalousek,vaclav-klaus,1
milos-vystrcil,adam-vojtech,1
vladimir-kremlik,vaclav-krasa,2
tomio-okamura,jan-nemec,1
tomio-okamura,marta-kubisova,1
petr-fiala,alena-schillerova,4
tomio-okamura,marie-benesova,3
miroslav-kalousek,marie-benesova,3
sarka-jelinkova,vaclav-havel,1
jana-vildumetzova,tomas-petricek,1
marek-vyborny,marta-kubisova,1
petr-silar,vaclav-laska,1
andrej-babis,petr-dvorak,1
tomio-okamura,helena-valkova,4
tomio-okamura,vojtech-pikal,6
tomio-okamura,jaroslav-foldyna,3
miroslav-kalousek,jana-malacova,1
miroslav-kalousek,jan-hamacek,4
tomio-okamura,lubomir-volny,8
andrej-babis,jaromir-soukup,1
vladimir-kremlik,tomas-petricek,1
jan-zahradil,ivo-vondrak,1
vladimir-kremlik,david-stolpa,1
petr-fiala,marta-novakova,1
jan-hamacek,olga-sehnalova,3
marketa-adamova,milos-zeman,3
petr-fiala,olga-richterova,1
miroslav-kalousek,vit-rakusan,1
tomio-okamura,jan-volny,5
tomio-okamura,jaromir-volny,5
milos-zeman,ivan-bartos,1
andrej-babis,alexandr-novak,1
andrej-babis,frantisek-novak,1
andrej-babis,jan-novak,1
andrej-babis,jaromir-novak,1
andrej-babis,jaroslav-novak-vecernicek,1
andrej-babis,jiri-novak,1
andrej-babis,josef-novak,1
andrej-babis,libor-novak,1
andrej-babis,miroslav-novak,1
andrej-babis,pavel-novak,1
petr-hladik,andrej-kiska,1
radek-holomcik,dana-balcarova,1
jan-hamacek,jana-malacova,1
jan-farsky,martin-puta,2
miroslav-kalousek,ivan-bartos,1
sarka-jelinkova,tomas-zdechovsky,3
miroslav-kalousek,jaroslav-faltynek,1
tomio-okamura,daniela-kovarova,2
vladimir-kremlik,dalibor-zeleny,2
jana-vildumetzova,richard-brabec,1
martin-kupka,pavel-rychetsky,1
miroslav-kalousek,tomas-czernin,11
radek-vondracek,alexander-dubcek,1
tomio-okamura,zdenek-koudelka,2
andrej-babis,jaroslava-pokorna-jermanova,4
lubomir-metnar,milos-petera,1
miroslav-kalousek,dominik-feri,1
miroslav-kalousek,marketa-pekarova-adamova,2
jan-zahradil,zdenek-ondracek,1
petr-fiala,robert-kerndl,2
tomio-okamura,josef-bernard,1
tomas-czernin,karel-schwarzenberg,2
zdenek-hrib,jakub-michalek,4
adam-vojtech,klara-dostalova,1
miroslav-kalousek,alena-schillerova,8
radek-holomcik,mikulas-ferjencik,1
zdenek-hrib,adam-vojtech,1
petr-fiala,jakub-janda,1
marek-vyborny,michaela-sojdrova,2
marek-vyborny,tomas-zdechovsky,2
tomio-okamura,jaroslava-nemcova,1
tomio-okamura,miroslava-nemcova,5
tomio-okamura,tereza-hythova,2
petr-fiala,jaroslav-faltynek,1
petr-fiala,petr-rafaj,1
milos-vystrcil,marta-novakova,1
herbert-pavera,vladimir-remek,1
jan-hamacek,vaclav-havel,1
jana-pastuchova,lenka-drazilova,1
petr-fiala,jan-hamacek,5
tomio-okamura,alena-schillerova,8
radek-vondracek,milos-zeman,4
andrej-babis,adam-vojtech,13
andrej-babis,michal-frankl,1
andrej-babis,ph.d.-zdenek,4
milos-zeman,jiri-behounek,2
petr-fiala,vera-jourova,2
jan-zahradil,pavel-bratinka,1
alena-schillerova,frantisek-lukl,1
tomio-okamura,dusan-navratil,1
zdenek-hrib,pavel-kordik,1
jana-vildumetzova,zdenek-mach,1
tomio-okamura,ph.d.-zdenek,2
tomio-okamura,zdenek-ondracek,1
zdenek-hrib,hynek-kmonicek,1
andrej-babis,martin-stropnicky,1
marketa-adamova,miroslav-kalousek,1
petr-fiala,tomio-okamura,1
miroslav-kalousek,michael-kocab,1
vladimir-kremlik,milos-zeman,1
marketa-adamova,petr-kajnar,1
petr-silar,vaclav-havel,1
tomio-okamura,jakub-michalek,4
tomio-okamura,mikulas-peksa,3
radek-vondracek,jana-pastuchova,1
tomio-okamura,lubomir-metnar,2
jan-bartosek,pavel-kovacik,2
tomio-okamura,pavel-rychetsky,2
zdenek-hrib,alena-schillerova,1
tomio-okamura,miroslav-toman,3
milos-vystrcil,jiri-oberfalzer,1
milos-vystrcil,raduan-nwelati,1
jana-vildumetzova,petr-hromek,1
ondrej-kolar,jan-foldyna,1
ondrej-kolar,jaroslav-foldyna,1
miroslav-kalousek,jiri-kobza,1
miroslav-kalousek,katerina-konecna,1
miroslav-kalousek,pavel-fischer,1
evzen-tosenovsky,jakub-janda,1
marketa-adamova,jaromir-soukup,1
vlastimil-valek,jan-volny,1
vlastimil-valek,jaromir-volny,1
vlastimil-valek,lubomir-volny,1
petr-hladik,daniel-rychnovsky,1
alexandra-udzenija,jan-jarolim,3
tomio-okamura,frantisek-mares,1
tomio-okamura,milan-richter,1
tomio-okamura,petr-mares,1
tomas-czernin,tomio-okamura,1
vladimir-kremlik,frantisek-lukl,1
tomio-okamura,martin-stropnicky,2
tomio-okamura,matej-stropnicky,1
tomio-okamura,oliver-pospisil,1
tomio-okamura,robert-pelikan,2
jana-vildumetzova,dalibor-blazek,1
jan-zahradil,andrej-babis,2
jan-zahradil,milos-babis,2
milos-vystrcil,vladimir-novotny,1
alena-schillerova,jiri-dusek,1
tomio-okamura,milous-jakes,1
radek-vondracek,miroslav-kalousek,1
tomio-okamura,jaroslav-kubera,2
tomio-okamura,katerina-valachova,4
tomio-okamura,jan-zahradil,3
tomio-okamura,dan-tok,4
tomio-okamura,karla-slechtova,1
martin-kupka,andrej-babis,8
klara-dostalova,vaclav-krasa,1
ondrej-kolar,andrej-babis,2
ondrej-kolar,jiri-svoboda,1
radek-vondracek,marek-vyborny,1
andrej-babis,helena-valkova,2
andrej-babis,klara-dostalova,5
andrej-babis,robert-plaga,1
andrej-babis,vaclav-krasa,2
herbert-pavera,frantisek-lukl,1
pavel-nalezeny,andrej-babis,1
tomio-okamura,martin-baxa,2
marek-vyborny,ph.d.-zdenek,1
milos-vystrcil,roman-onderka,1
miroslav-kalousek,lubomir-zaoralek,1
andrej-babis,frantisek-lukl,2
milos-vystrcil,andrej-babis,4
miroslav-kalousek,frantisek-nesetril,1
marketa-adamova,andrej-babis,4
marketa-adamova,milos-babis,2
radek-holomcik,milos-zeman,1
radovan-vich,ivan-bartos,1
tomio-okamura,jiri-pehe,2
tomio-okamura,michael-zantovsky,1
klara-dostalova,martin-vitu,1
klara-dostalova,radim-fiala,1
klara-dostalova,vit-rakusan,1
alena-schillerova,lubomir-metnar,1
andrej-babis,hynek-kmonicek,1
miroslav-kalousek,ludek-niedermayer,6
tomio-okamura,jiri-sedivy,1
tomio-okamura,michaela-marksova-tominova,4
petr-fiala,jan-jarolim,3
martin-kupka,karla-slechtova,1
tomas-czernin,vaclav-havel,1
miroslav-kalousek,milos-babis,1
tomio-okamura,daniel-korte,3
tomio-okamura,pavel-belobradek,4
jan-jakob,marketa-pekarova-adamova,1
tomio-okamura,pavel-jelinek,3
jakub-michalek,marcel-kolaja,1
milos-vystrcil,petr-holecek,1
milos-vystrcil,zbynek-linhart,1
vlastimil-valek,frantisek-vacha,1
tomio-okamura,alena-gajduskova,1
tomio-okamura,ivo-svoboda,4
tomio-okamura,jaroslav-palas,4
tomio-okamura,jiri-paroubek,4
tomio-okamura,michal-kraus,4
tomio-okamura,petr-zgarba,4
tomio-okamura,stanislav-gross,4
vlastimil-valek,vaclav-havel,1
miroslav-kalousek,alena-gajduskova,1
ondrej-kolar,jiri-ruzicka,1
miroslav-kalousek,radek-vondracek,1
milos-vystrcil,petr-fiala,1
adam-vojtech,lubomir-metnar,1
jana-vildumetzova,andrej-babis,2
jana-vildumetzova,vladimir-dlouhy,1
vlastimil-valek,roman-sklenak,1
adam-vojtech,alena-schillerova,2
petr-fiala,zdenek-zajicek,1
vladimir-kremlik,alena-schillerova,1
alexandra-udzenija,jan-zahradil,1
ondrej-kolar,milos-zeman,1
jan-bartosek,jan-chvojka,1
dita-charanzova,tomas-macura,1
martin-kupka,alexandr-vondra,1
martin-kupka,barbora-koranova,1
tomas-czernin,herbert-pavera,1
radek-vondracek,dita-charanzova,1
radek-vondracek,martina-dlabajova,1
lukas-otys,marketa-pekarova-adamova,1
ladislav-oklestek,jan-zahradnicek,1
miroslav-kalousek,jaroslav-zverina,1
milos-zeman,jaroslav-tvrdik,1
milos-zeman,ondrej-kolar,1
ondrej-kolar,jan-lipavsky,2
tomio-okamura,jiri-hynek,3
jana-vildumetzova,robert-plaga,1
petr-fiala,marek-benda,3
petr-fiala,pavel-zacek,1
tomio-okamura,petr-rafaj,1
zdenek-hrib,patrik-nacher,1
tomio-okamura,eduard-zeman,1
tomio-okamura,vladimir-spidla,1
marek-vyborny,martin-baxa,1
martin-kupka,milos-zeman,5
zdenek-hrib,marcel-kolaja,2
marek-vyborny,pavel-svoboda,1
petr-fiala,martin-kupka,1
vladimir-kremlik,jan-hamacek,1
andrej-babis,martin-kolovratnik,1
andrej-babis,radek-vondracek,1
tomio-okamura,ivan-langer,1
tomio-okamura,zbynek-stanjura,5
andrej-babis,dita-charanzova,7
andrej-babis,martina-dlabajova,6
radek-holomcik,anna-hubackova,2
radek-holomcik,richard-brabec,1
jana-vildumetzova,vera-prochazkova,1
dita-charanzova,jan-zahradil,1
tomio-okamura,vit-kankovsky,2
andrej-babis,lubomir-metnar,3
andrej-babis,marta-novakova,2
andrej-babis,petr-fiala,1
miroslav-kalousek,marek-vyborny,1
miroslav-kalousek,jiri-janecek,1
miroslav-kalousek,josef-janecek,1
miroslav-kalousek,karel-janecek,1
miroslav-kalousek,milos-janecek,1
zdenek-hrib,jan-michalek,1
zdenek-hrib,libor-michalek,1
tomio-okamura,bohuslav-sobotka,5
tomio-okamura,vladimir-dlouhy,1
jana-pastuchova,alena-schillerova,1
sarka-jelinkova,jan-bartosek,1
sarka-jelinkova,marian-jurecka,1
sarka-jelinkova,pavel-belobradek,1
sarka-jelinkova,vit-kankovsky,1
petr-hladik,andrej-babis,1
miroslav-kalousek,petr-necas,1
andrej-babis,antonin-stanek,2
andrej-babis,milan-chovanec,1
andrej-babis,pavel-stanek,1
andrej-babis,svatopluk-nemecek,1
andrej-babis,tomas-petricek,3
tomio-okamura,roman-cely,1
tomio-okamura,karolina-peake,1
tomio-okamura,petr-necas,3
tomio-okamura,radovan-vich,2
michal-pilar,marketa-pekarova-adamova,1
tomio-okamura,daniel-hodek,3
tomio-okamura,jiri-zimola,3
tomio-okamura,petr-podhola,3
adam-vojtech,jaromir-soukup,1
milos-vystrcil,petr-necas,1
milos-vystrcil,zdenek-skromach,1
tomas-czernin,radek-koten,1
vlastimil-valek,andrej-babis,2
sarka-jelinkova,michaela-sojdrova,1
alena-schillerova,miroslav-kalousek,1
alena-schillerova,zdenek-juracka,2
ondrej-kolar,jaromir-soukup,1
petr-fiala,vit-rakusan,1
jana-vildumetzova,dan-tok,1
marketa-adamova,jaroslav-kubera,1
tomio-okamura,jan-kostrhun,1
milos-zeman,vojtech-munzar,1
tomio-okamura,ilona-svihlikova,1
sarka-jelinkova,jiri-stepan,1
sarka-jelinkova,miroslav-stepan,1
radek-vondracek,vaclav-klaus,2
radek-holomcik,andrej-babis,1
radek-holomcik,jiri-vitek,1
jana-vildumetzova,adam-vojtech,1
tomio-okamura,marek-cernoch,1
tomio-okamura,jiri-mihola,2
jana-pastuchova,david-prazak,1
milos-zeman,jiri-zimola,1
tomio-okamura,martin-kupka,1
milos-vystrcil,milos-zeman,1
petr-fiala,vaclav-havel,2
milos-zeman,jan-hamacek,3
jan-hamacek,frantisek-lukl,1
adam-vojtech,vera-jourova,3
tomio-okamura,petr-dolinek,2
tomio-okamura,ivo-vasicek,1
tomio-okamura,marcel-kolaja,2
tomio-okamura,marketa-gregorova,2
radek-holomcik,ondrej-polansky,2
petr-fiala,antonin-stanek,1
petr-fiala,pavel-stanek,1
milos-vystrcil,ivo-valenta,1
vladimir-kremlik,petr-necas,1
vladimir-kremlik,zbynek-stanjura,1
miroslav-kalousek,martin-stropnicky,1
tomio-okamura,rudolf-salvetr,1
jaroslava-jermanova,jaroslava-pokorna-jermanova,2
radek-holomcik,margita-balastikova,1
tomio-okamura,ondrej-vesely,2
martin-kupka,lubomir-zaoralek,1
tomas-czernin,ludek-niedermayer,1
andrej-babis,pavel-hubeny,2
vlastimil-valek,jan-foldyna,1
vlastimil-valek,jaroslav-foldyna,1
martin-kupka,veronika-vrecionova,2
adam-vojtech,ivo-vondrak,1
milos-zeman,lubomir-zaoralek,1
milos-zeman,lubos-novy,1
miroslav-kalousek,jiri-pospisil,2
miroslav-kalousek,stanislav-polcak,1
vladimir-kremlik,monika-oborna,2
andrej-babis,vera-jourova,4
marek-vyborny,antonin-stanek,1
petr-fiala,tomas-petricek,1
petr-fiala,zdenek-ondracek,1
sarka-jelinkova,renata-chmelova,1
zdenek-hrib,jan-lipavsky,1
zdenek-hrib,petr-wolf,1
tomio-okamura,svatopluk-nemecek,1
tomio-okamura,vit-nemecek,1
andrej-babis,ludvik-hovorka,1
zdenek-hrib,jaroslava-pokorna-jermanova,1
milos-vystrcil,jana-fischerova,1
milos-vystrcil,marian-jurecka,1
petr-fiala,milos-babis,1
radek-holomcik,jiri-mihola,1
radek-holomcik,libor-lukas,1
radek-holomcik,venceslav-lukas,1
herbert-pavera,jaroslav-kubera,1
miroslav-kalousek,tomio-okamura,1
tomas-czernin,marketa-pekarova-adamova,1
tomio-okamura,karla-marikova,1
adam-vojtech,lubomir-chudoba,1
vlastimil-valek,jan-masaryk,1
vlastimil-valek,pavel-tigrid,1
radek-vondracek,lubomir-metnar,1
petr-fiala,stanislav-nemec,1
marketa-adamova,vaclav-havel,1
ladislav-oklestek,radim-srsen,1
martin-kupka,marek-benda,1
vlastimil-valek,marta-semelova,1
vlastimil-valek,petr-simunek,1
jan-zahradil,petr-cibulka,1
petr-fiala,marie-benesova,1
vlastimil-valek,mikulas-ferjencik,1
vlastimil-valek,radek-holomcik,1
tomas-czernin,ondrej-kolar,1
tomas-czernin,tomas-petricek,1
jan-hamacek,roman-onderka,1
andrej-babis,jakub-michalek,1
andrej-babis,jan-michalek,1
andrej-babis,libor-michalek,1
andrej-babis,petr-bursik,1
andrej-babis,petr-wolf,1
andrej-babis,vit-barta,1
milos-vystrcil,stanislav-grospic,1
zdenek-hrib,albert-cerny,1
zdenek-hrib,alexander-cerny,1
zdenek-hrib,karel-cerny,1
zdenek-hrib,petr-cerny,1
milos-zeman,karel-schwarzenberg,1
vlastimil-valek,tomas-czernin,1
tomas-czernin,vaclav-klaus,1
jan-jakob,jan-rakusan,1
jan-jakob,vit-rakusan,1
petr-fiala,jiri-kulhanek,1
petr-fiala,jitka-synkova,1
tomio-okamura,bohdan-dvorak,1
tomio-okamura,filip-dvorak,1
tomio-okamura,jaroslav-dvorak,1
tomio-okamura,jindrich-dvorak,1
tomio-okamura,josef-dvorak,1
tomio-okamura,lubomir-spanel,1
tomio-okamura,lubos-dvorak,1
tomio-okamura,martin-dvorak,1
tomio-okamura,michal-dvorak,1
tomio-okamura,nora-dvorak,1
tomio-okamura,patrik-nacher,1
petr-fiala,jana-malacova,1
adam-vojtech,jiri-dort,1
andrej-babis,miloslav-janulik,1
andrej-babis,petr-sadovsky,1
marketa-adamova,pavel-tigrid,1
alena-schillerova,andrej-babis,3
alexandra-udzenija,andrej-babis,2
jan-zahradil,roman-hanak,1
tomas-czernin,marie-benesova,1
tomio-okamura,dominik-feri,2
jan-bartosek,radka-maxova,1
alena-schillerova,richard-brabec,1
radovan-vich,milos-zeman,1
tomio-okamura,pavel-fischer,1
tomio-okamura,tomas-jan-podivinsky,1
vladimir-kremlik,jiri-svoboda,2
radek-vondracek,vaclav-havel,1
martin-kupka,jan-volny,1
martin-kupka,jaromir-volny,1
martin-kupka,lubomir-volny,1
marek-vyborny,vaclav-havel,1
jana-pastuchova,helena-valkova,1
andrej-babis,vaclav-klaus,2
marek-vyborny,josef-lux,2
marketa-adamova,ludek-niedermayer,1
tomio-okamura,jiri-vorlicek,1
tomio-okamura,zdenek-vorlicek,1
zdenek-hrib,vojtech-filip,1
zdenek-hrib,zdenek-ondracek,1
miroslav-kalousek,ivan-pilip,1
alena-schillerova,robert-plaga,1
petr-hladik,zdenek-ondracek,1
jana-pastuchova,jitka-volfova,1
marek-vyborny,jan-rakusan,1
marek-vyborny,vit-rakusan,1
vladimir-kremlik,jiri-behounek,1
sarka-jelinkova,milos-zeman,1
tomio-okamura,jana-malacova,1
alexandra-udzenija,marketa-pekarova-adamova,1
petr-silar,sarka-jelinkova,1
alena-schillerova,miloslava-vostra,1
tomio-okamura,marian-bojko,2
alexandra-udzenija,milos-vystrcil,1
martin-kupka,klara-dostalova,1
marek-vyborny,tomio-okamura,1
vladimir-kremlik,adam-vojtech,1
milos-vystrcil,jan-zahradil,1
milos-vystrcil,ludek-sefzig,1
petr-fiala,jan-zahradil,1
petr-fiala,jiri-hanus,1
jana-vildumetzova,alena-schillerova,1
tomio-okamura,jana-cernochova,1
andrej-babis,jiri-havlicek,2
andrej-babis,martin-vitu,1
tomio-okamura,frantisek-bublan,1
tomio-okamura,roman-onderka,1
ladislav-oklestek,andrej-babis,1
tomio-okamura,milan-simonovsky,1
petr-fiala,dan-ramzer,1
jan-bartosek,simon-heller,1
miroslav-kalousek,tomas-petricek,1
dita-charanzova,stanislav-polcak,1
alexandra-udzenija,jaroslav-kubera,1
marek-vyborny,miluse-horska,1
alena-schillerova,tomas-petricek,1
sarka-jelinkova,jitka-seitlova,1
tomio-okamura,pavel-kovacik,1
petr-hladik,pavel-belobradek,1
zdenek-hrib,adriana-krnacova,1
miroslav-kalousek,zdenek-ondracek,1
andrej-babis,tomas-macura,1
jan-hamacek,miroslav-stepan,1
radek-rozvoral,dan-tok,1
tomio-okamura,hana-marvanova,1
adam-vojtech,jaroslav-novak-vecernicek,1
ondrej-kolar,michal-stehlik,1
tomio-okamura,marek-benda,1
marek-vyborny,jan-jarolim,1
milos-zeman,antonin-stanek,1
andrej-babis,ivan-havlicek,1
andrej-babis,jana-malacova,1
andrej-babis,lubomir-zaoralek,1
andrej-babis,milan-simonovsky,1
andrej-babis,pavel-antonin,1
andrej-babis,tomas-havlicek,1
milos-zeman,vaclav-klaus,1
klara-dostalova,frantisek-lukl,1
radek-rozvoral,michal-hasek,1
alena-schillerova,lubomir-zaoralek,1
andrej-babis,jaroslav-faltynek,1
andrej-babis,karel-schwarzenberg,1
andrej-babis,michal-babak,1
andrej-babis,miroslava-nemcova,1
alena-schillerova,jan-hamacek,1
tomio-okamura,filip-zacek,1
tomio-okamura,pavel-zacek,1
marketa-adamova,frantisek-blaha,1
marketa-adamova,jan-blaha,1
marketa-adamova,jiri-blaha,1
jakub-michalek,ivo-rittig,1
jan-bartosek,pavel-belobradek,1
sarka-jelinkova,josef-vicha,1
petr-fiala,roman-smucler,1
