Source;Target;Weight
Okamura;Ondráček;6
Okamura;Chovanec;7
Okamura;Hahnova;16
Okamura;Drahoš;7
Okamura;Dopita;17
Okamura;Teličko;7
Okamura;HENNER;15
Okamura;Paul;15
Okamura;Schmeidler;15
Okamura;Atkinson;39
Okamura;Hyťhová;7
Okamura;Gottwald;8
Okamura;Pekar;7
Okamura;Adam;6
Okamura;Bárta;20
Okamura;Běrský;11
Okamura;Pošarová;19
Okamura;Vícha;8
Okamura;Wollner;8
Okamura;Dienstbier;14
Okamura;Clinton;6
Okamura;Fridrich;12
Okamura;Chytra;33
Okamura;Vašíček;15
Okamura;Schubert;15
Okamura;Janda;7
Okamura;Lukeš;15
Okamura;Veleba;31
Okamura;Čermák;15
Okamura;Pupava;15
Okamura;DICKFELD;15
Okamura;Šabatový;7
Okamura;Mitterwald;15
Okamura;Vostenak;15
Okamura;Šabatová;6
Okamura;Hofer;8
Okamura;Danna;22
Okamura;Rozvoral;6
Okamura;Bakalář;8
Okamura;Vyskočit;17
Okamura;Kalouska;7
Okamura;Kubičko;8
Fiala;Zeman;56
Fiala;Sobotka;60
Fiala;Hamáček;28
Fiala;Kalousek;58
Fiala;Putin;19
Fiala;Le Pen;44
Fiala;Salvini;8
Fiala;Merkelová;8
Fiala;Orbán;27
Fiala;Schillerová;9
Fiala;Trump;6
Fiala;Havlíček;14
Fiala;Bělobrádek;30
Fiala;Havel;10
Fiala;Vojtěch;6
Fiala;David;9
Fiala;Klaus;28
Fiala;Bartoš;55
Fiala;Macron;13
Fiala;Wilderse;7
Fiala;Masaryk;8
Fiala;Rakušan;112
Fiala;Schwarzenberg;6
Fiala;Von der Leyen;7
Fiala;Foldyna;8
Fiala;Petříček;6
Fiala;Moravec;12
Fiala;Šafránková;7
Fiala;Jurečka;53
Fiala;Pekarová;56
Fiala;Dvořák;7
Fiala;Adamová;52
Fiala;Beneš;8
Fiala;Hřib;14
Fiala;Vystrčil;9
Fiala;Gazdík;49
Fiala;Polčák;33
Fiala;Feri;6
Fiala;Nos;52
Fiala;Křeček;26
Fiala;Hrnčíř;10
Fiala;Kovanda;24
Fiala;Makron;7
Fiala;Redl;31
Fiala;Rakoušan;69
Fiala;Stanjura;33
Fiala;Válek;28
Fiala;Doležal;10
Fiala;Pospíšil;15
Fiala;Kolář;17
Fiala;Farský;29
Fiala;Klaus ml.;8
Fiala;Michálek;7
Fiala;Maříková;11
Fiala;Jedlička;6
Fiala;Síkela;17
Fiala;Výborný;15
Fiala;Herman;14
Fiala;Zelenskyj;10
Fiala;Hlubuček;21
Fiala;Bašta;16
Fiala;Černochová;33
Fiala;Holík;41
Fiala;Kobza;14
Fiala;Brichta;46
Fiala;Kupka;9
Fiala;Pavel;6
Fiala;Nečas;7
Fiala;Atkinson;20
Fiala;Pekar;18
Fiala;Adam;19
Fiala;Bárta;20
Fiala;Hannan;6
Fiala;Krejčíř;19
Fiala;Skopeček;8
Fiala;Vícha;12
Fiala;Wollner;17
Fiala;Szijjártó;6
Fiala;Chytra;33
Fiala;Lipavský;17
Fiala;Veleba;30
Fiala;Špidla;7
Fiala;Bek;16
Fiala;Janeček;11
Fiala;Černoch;13
Fiala;Danna;20
Fiala;Válka;11
Fiala;Rozvoral;10
Fiala;Vondrák;10
Fiala;Michalik;16
Fiala;Vyskočit;17
Fiala;Hubáčková;6
Fiala;Tomin;6
Fiala;Blažek;6
Fiala;Schiller;6
Fiala;Langšádlová;8
Fiala;Fremr;10
Fiala;Štěpán;11
Fiala;Becher;11
Fiala;Posselt;6
Fiala;Schneider;7
Fiala;Brand;11
Fiala;Schmidt;7
Zeman;Sobotka;97
Zeman;Hamáček;81
Zeman;Kalousek;50
Zeman;Putin;40
Zeman;Le Pen;28
Zeman;Salvini;22
Zeman;Merkelová;31
Zeman;Orbán;31
Zeman;Schillerová;23
Zeman;Trump;36
Zeman;Havlíček;18
Zeman;Bělobrádek;22
Zeman;Havel;41
Zeman;Maláčová;12
Zeman;Vojtěch;15
Zeman;David;15
Zeman;Klaus;47
Zeman;Bartoš;8
Zeman;Blatný;19
Zeman;Macron;13
Zeman;Hitler;10
Zeman;Masaryk;14
Zeman;Juncker;10
Zeman;Rakušan;7
Zeman;Prymula;17
Zeman;Schwarzenberg;27
Zeman;Jourová;12
Zeman;Petříček;23
Zeman;Moravec;20
Zeman;Volný;7
Zeman;Dvořák;16
Zeman;Erdogan;6
Zeman;Hřib;10
Zeman;Vystrčil;12
Zeman;Gazdík;13
Zeman;Bakala;16
Zeman;Gott;7
Zeman;Polčák;11
Zeman;Křeček;8
Zeman;Zaorálek;18
Zeman;Němcová;16
Zeman;Johnson;6
Zeman;Benešová;24
Zeman;BIDEN;6
Zeman;Filip;11
Zeman;Koněv;7
Zeman;Kubera;12
Zeman;Toman;8
Zeman;Pospíšil;6
Zeman;Kolář;6
Zeman;Farský;6
Zeman;Vondráček;11
Zeman;Stropnický;7
Zeman;Plaga;9
Zeman;Stalin;7
Zeman;Herman;6
Zeman;Poche;9
Zeman;Topolánek;14
Zeman;Pelikán;11
Zeman;Arenberger;8
Zeman;Fischer;13
Zeman;Chovanec;8
Zeman;Drahoš;16
Zeman;Nečas;10
Zeman;Staněk;11
Zeman;Paroubek;7
Zeman;Staňka;10
Zeman;Gottwald;8
Zeman;Ovčáček;13
Zeman;Mynář;11
Zeman;Krejčíř;8
Zeman;Brežněv;6
Zeman;Wollner;8
Zeman;Šmarda;12
Zeman;Dienstbier;8
Zeman;Clinton;6
Zeman;Fridrich;11
Zeman;Rusnok;6
Zeman;Hašek;6
Zeman;Jágr;8
Zeman;Klause;12
Zeman;Hřebejk;6
Zeman;Benešovou;6
Sobotka;Hamáček;32
Sobotka;Kalousek;133
Sobotka;Putin;15
Sobotka;Le Pen;46
Sobotka;Merkelová;71
Sobotka;Orbán;17
Sobotka;Trump;20
Sobotka;Havlíček;10
Sobotka;Bělobrádek;194
Sobotka;Havel;16
Sobotka;Maláčová;12
Sobotka;Klaus;12
Sobotka;Soros;9
Sobotka;Macron;9
Sobotka;Hitler;9
Sobotka;Wilderse;6
Sobotka;Masaryk;8
Sobotka;Juncker;27
Sobotka;Schwarzenberg;26
Sobotka;Jourová;8
Sobotka;Petříček;8
Sobotka;Šafránková;6
Sobotka;Jurečka;6
Sobotka;Volný;8
Sobotka;Erdogan;14
Sobotka;Bakala;63
Sobotka;Svoboda;8
Sobotka;Nos;26
Sobotka;Zaorálek;17
Sobotka;Hrnčíř;7
Sobotka;Makron;11
Sobotka;Novák;6
Sobotka;Stropnický;16
Sobotka;Herman;11
Sobotka;Bakalův;17
Sobotka;Obama;8
Sobotka;Poche;6
Sobotka;Holík;23
Sobotka;Brichta;19
Sobotka;Topolánek;7
Sobotka;Pelikán;17
Sobotka;Chovanec;14
Sobotka;Nečas;12
Sobotka;Teličko;6
Sobotka;Paroubek;10
Sobotka;Atkinson;16
Sobotka;Valachová;10
Sobotka;Pokorný;25
Sobotka;Halík;7
Sobotka;Dienstbier;18
Sobotka;Clinton;13
Sobotka;Chytra;12
Sobotka;Rath;7
Sobotka;Veleba;19
Sobotka;Špidla;16
Sobotka;Šabatová;9
Sobotka;Hofer;6
Sobotka;Danna;16
Sobotka;Rozvoral;6
Sobotka;Grosse;12
Sobotka;Bakalář;15
Sobotka;Gross;9
Sobotka;Taber;14
Sobotka;Tabery;14
Sobotka;Bakalova;14
Sobotka;Dienstbiera;8
Hamáček;Kalousek;58
Hamáček;Putin;14
Hamáček;Le Pen;21
Hamáček;Salvini;25
Hamáček;Merkelová;35
Hamáček;Orbán;13
Hamáček;Schillerová;30
Hamáček;Trump;13
Hamáček;Havlíček;35
Hamáček;Bělobrádek;6
Hamáček;Havel;11
Hamáček;Maláčová;44
Hamáček;Vojtěch;38
Hamáček;David;9
Hamáček;Klaus;19
Hamáček;Bartoš;42
Hamáček;Blatný;29
Hamáček;Soros;7
Hamáček;Wilderse;11
Hamáček;Masaryk;6
Hamáček;Juncker;6
Hamáček;Rakušan;6
Hamáček;Prymula;18
Hamáček;Schwarzenberg;22
Hamáček;Von der Leyen;8
Hamáček;Foldyna;16
Hamáček;Jourová;10
Hamáček;Petříček;37
Hamáček;Moravec;7
Hamáček;Šafránková;11
Hamáček;Pekarová;8
Hamáček;Erdogan;13
Hamáček;Adamová;8
Hamáček;Hřib;10
Hamáček;Vystrčil;6
Hamáček;Gazdík;11
Hamáček;Bakala;30
Hamáček;Svoboda;10
Hamáček;Polčák;7
Hamáček;Feri;27
Hamáček;Zaorálek;14
Hamáček;Šojdrová;33
Hamáček;Johnson;6
Hamáček;Kovanda;6
Hamáček;Benešová;16
Hamáček;Brabec;7
Hamáček;Filip;6
Hamáček;Stanjura;6
Hamáček;Koněv;7
Hamáček;Dostálová;8
Hamáček;Pospíšil;6
Hamáček;Farský;8
Hamáček;Klaus ml.;25
Hamáček;Veselý;6
Hamáček;Maříková;29
Hamáček;Plaga;16
Hamáček;Metnar;9
Hamáček;Bakalův;22
Hamáček;Charanzová;9
Hamáček;Poche;12
Hamáček;Kobza;7
Hamáček;Kreml;6
Hamáček;Dlabajová;9
Hamáček;Ježek;8
Hamáček;Arenberger;13
Hamáček;Fischer;6
Hamáček;Šlachta;17
Hamáček;Johansson;13
Hamáček;Teličko;8
Hamáček;Staněk;10
Hamáček;Staňka;9
Hamáček;Pokorný;16
Hamáček;Šmarda;11
Hamáček;Diallo;18
Hamáček;Taber;15
Hamáček;Chvojka;7
Hamáček;Tabery;14
Hamáček;Tayyip Erdoğan;9
Hamáček;Bakalova;14
Hamáček;Petružálek;9
Hamáček;Plagu;6
Kalousek;Putin;12
Kalousek;Le Pen;22
Kalousek;Salvini;14
Kalousek;Merkelová;15
Kalousek;Orbán;6
Kalousek;Schillerová;15
Kalousek;Trump;12
Kalousek;Havlíček;7
Kalousek;Bělobrádek;78
Kalousek;Havel;8
Kalousek;Maláčová;7
Kalousek;Vojtěch;6
Kalousek;Klaus;23
Kalousek;Bartoš;44
Kalousek;Macron;10
Kalousek;Wilderse;12
Kalousek;Rakušan;6
Kalousek;Prymula;8
Kalousek;Schwarzenberg;23
Kalousek;Foldyna;13
Kalousek;Moravec;8
Kalousek;Šafránková;8
Kalousek;Soukup;6
Kalousek;Pekarová;9
Kalousek;Adamová;9
Kalousek;Hřib;9
Kalousek;Gazdík;15
Kalousek;Bakala;16
Kalousek;Svoboda;6
Kalousek;Feri;35
Kalousek;Zaorálek;9
Kalousek;Šojdrová;22
Kalousek;Johnson;6
Kalousek;Lipovský;7
Kalousek;Stanjura;11
Kalousek;Faltýnek;6
Kalousek;Farský;6
Kalousek;Duka;6
Kalousek;Klaus ml.;26
Kalousek;Michálek;7
Kalousek;Stropnický;6
Kalousek;Bakalův;6
Kalousek;Topolánek;6
Kalousek;Fischer;9
Kalousek;Šlachta;17
Kalousek;Nečas;8
Kalousek;Pokorný;6
Kalousek;Šmarda;6
Kalousek;Rath;9
Kalousek;Bakalář;8
Kalousek;Gross;9
Kalousek;Kalouska;8
Kalousek;Kalouskovu;6
Putin;Le Pen;18
Putin;Salvini;7
Putin;Merkelová;16
Putin;Orbán;19
Putin;Trump;32
Putin;Havel;8
Putin;Klaus;10
Putin;Blatný;9
Putin;Macron;11
Putin;Hitler;7
Putin;Masaryk;7
Putin;Petříček;8
Putin;Moravec;8
Putin;Dvořák;9
Putin;Erdogan;10
Putin;BIDEN;13
Putin;Stalin;7
Putin;Obama;9
Putin;Lukašenko;6
Putin;Clinton;6
Putin;Asad;7
Le Pen;Salvini;288
Le Pen;Merkelová;68
Le Pen;Orbán;69
Le Pen;Trump;30
Le Pen;David;56
Le Pen;Klaus;10
Le Pen;Bartoš;14
Le Pen;Soros;23
