n-gram,frekvence
takže podle spd ochráníte,2
podle spd ochráníte naše,2
spd ochráníte naše ženy,2
ochráníte naše ženy děti,2
naše ženy děti pár,2
ženy děti pár našich,2
děti pár našich žen,2
pár našich žen dětí,2
našich žen dětí zabijete,2
lidi buďte trochu soudní,2
buďte trochu soudní vzkazy,2
trochu soudní vzkazy rozbijete,2
soudní vzkazy rozbijete hubu,2
vzkazy rozbijete hubu mě,2
rozbijete hubu mě potkáte,2
hubu mě potkáte akceptuji,2
mě potkáte akceptuji nicméně,2
potkáte akceptuji nicméně požadavek,2
akceptuji nicméně požadavek abych,2
nadále stojím zároveň připraven nést,4
stojím zároveň připraven nést odpovědnost,4
zároveň připraven nést odpovědnost své,4
připraven nést odpovědnost své činy,4
nést odpovědnost své činy policie,4
odpovědnost své činy policie shledala,4
své činy policie shledala podáním,4
činy policie shledala podáním trestního,4
policie shledala podáním trestního oznámení,4
shledala podáním trestního oznámení spáchal,4
podáním trestního oznámení spáchal trestný,4
trestního oznámení spáchal trestný čin,4
tomáš goláň přemysl rabas lukáš,4
goláň přemysl rabas lukáš wagenknecht,4
mynáře nadále stojím zároveň připraven,3
obratem požádám kolegy senátory mě,3
požádám kolegy senátory mě zbavili,3
kolegy senátory mě zbavili imunity,3
václav láska ladislav kos petr,3
láska ladislav kos petr orel,3
ladislav kos petr orel tomáš,3
kos petr orel tomáš goláň,3
petr orel tomáš goláň přemysl,3
orel tomáš goláň přemysl rabas,3
žalobu prezidenta hrubé porušení ústavy,3
žádnou koláž emmou smetana nevyrobím,2
koláž emmou smetana nevyrobím nepoužiju,2
emmou smetana nevyrobím nepoužiju přemýšleli,2
jádro dominantní zdroj vůbec nediskutujme,2
dominantní zdroj vůbec nediskutujme mohlo,2
zdroj vůbec nediskutujme mohlo jinak,2
vůbec nediskutujme mohlo jinak říká,2
nediskutujme mohlo jinak říká budoucí,2
mohlo jinak říká budoucí ministr,2
jinak říká budoucí ministr průmyslu,2
říká budoucí ministr průmyslu karel,2
budoucí ministr průmyslu karel havlíček,2
pán pohledu žádný terorista zoufalý,2
pohledu žádný terorista zoufalý člověk,2
