Source,Target,Weight
Zemana,Zemanovi,10
Zemana,Schillerovou,3
Zemana,Zemanem,3
Zemana,Staňka,5
Zemana,Benešová,3
Zemana,Benešové,5
Zemana,Šmarda,3
Zemana,Mynáře,4
Zemana,Sobotka,3
Zemana,Kuberu,4
Zemana,Benešovou,3
Zemana,Pikal,3
Okamura,Salvini,6
Okamura,Salvinim,7
Okamura,Le Pen,7
Okamura,Wildersem,6
Okamura,Soukupa,5
Okamura,Wilders,6
Okamura,DAVID,4
Okamura,DOPITA,4
Okamura,HRNČÍŘ,4
Okamura,PUPAVOVÁ,4
Okamura,BLAŠKO,4
Okamura,BĚRSKÝ,4
Okamura,DICKFELD,4
Okamura,HAHNOVÁ,4
Okamura,HENNER,4
Okamura,LUKEŠ,4
Okamura,NOVOTNÝ,4
Okamura,PAUL,4
Okamura,SCHUBERT,4
Okamura,VAŠÍČEK,4
Okamura,VOSTENAK,4
Okamura,DOLEŽAL,4
Okamura,HORÁK,4
Okamura,MITTERWALD,4
Okamura,NOS,4
Okamura,POŠAROVÁ,4
Okamura,SCHMEIDLER,4
Okamura,ČERMÁK,4
Okamura,OKAMURA,3
Hamáček,Maláčová,3
Hamáček,Kalousek,3
Hamáček,Fiala,3
Hamáček,Staněk,5
Hamáček,Hamáčka,9
Hamáček,Staňka,3
Hamáček,Sorose,3
Hamáček,Hamáčkem,5
Schillerová,Maláčová,4
Schillerová,Havlíček,6
Schillerová,Schillerovou,5
Schillerová,Dostálová,3
Schillerová,Havlíčkem,4
Schillerová,Maláčovou,4
Schillerová,Schillerové,4
Schillerová,Brabec,3
Maláčová,Maláčovou,3
Salvini,Salvinim,15
Salvini,Le Pen,15
Salvini,Juncker,10
Salvini,Macron,6
Salvini,Merkelová,10
Salvini,Wildersem,7
Salvini,Orbán,7
Salvini,David,3
Salvini,Soros,11
Salvini,Salviniho,10
Salvini,Wilders,8
Salvini,Blaško,3
Salvini,Le Penová,4
Salvini,DAVID,4
Salvini,DOPITA,4
Salvini,HRNČÍŘ,4
Salvini,PUPAVOVÁ,4
Salvini,BLAŠKO,4
Salvini,BĚRSKÝ,4
Salvini,DICKFELD,4
Salvini,HAHNOVÁ,4
Salvini,HENNER,4
Salvini,LUKEŠ,4
Salvini,NOVOTNÝ,4
Salvini,PAUL,4
Salvini,SCHUBERT,4
Salvini,VAŠÍČEK,4
Salvini,VOSTENAK,4
Salvini,DOLEŽAL,4
Salvini,HORÁK,4
Salvini,MITTERWALD,4
Salvini,NOS,4
Salvini,POŠAROVÁ,4
Salvini,SCHMEIDLER,4
Salvini,ČERMÁK,4
Salvini,OKAMURA,4
Salvinim,Le Pen,28
Salvinim,Juncker,3
Salvinim,Macron,5
Salvinim,Merkelová,3
Salvinim,Wildersem,27
Salvinim,Orbán,7
Salvinim,Salviniho,8
Salvinim,Macrona,3
Salvinim,Wilders,7
Salvinim,Le Penovou,9
Salvinim,Orbánem,5
Salvinim,Le Penová,4
Salvinim,DAVID,7
Salvinim,DOPITA,7
Salvinim,HRNČÍŘ,7
Salvinim,PUPAVOVÁ,7
Salvinim,BLAŠKO,7
Salvinim,BĚRSKÝ,7
Salvinim,DICKFELD,7
Salvinim,HAHNOVÁ,7
Salvinim,HENNER,7
Salvinim,LUKEŠ,7
Salvinim,NOVOTNÝ,7
Salvinim,PAUL,7
Salvinim,SCHUBERT,7
Salvinim,VAŠÍČEK,7
Salvinim,VOSTENAK,7
Salvinim,DOLEŽAL,7
Salvinim,HORÁK,7
Salvinim,MITTERWALD,7
Salvinim,NOS,7
Salvinim,POŠAROVÁ,7
Salvinim,SCHMEIDLER,7
Salvinim,ČERMÁK,7
Salvinim,OKAMURA,6
Salvinim,Le Penové,3
Le Pen,Juncker,8
Le Pen,Macron,7
Le Pen,Merkelová,8
Le Pen,Wildersem,27
Le Pen,Orbán,8
Le Pen,Soros,6
Le Pen,Salviniho,3
Le Pen,Macrona,3
Le Pen,Wilders,8
Le Pen,Orbánem,4
