Source,Target,Weight
Babiš;Evropská komise;0,00023961001404610393
Babiš;KSČM;0,00023747439001676313
Babiš;Hamáček;0,00024240465416936003
Babiš;Unie;0,00020990245709346828
Babiš;Agrofert;0,0003663003663003663
Babiš;Kalousek;0,000336760014179369
Babiš;Jourová;0,000347985347985348
Babiš;Fiala;0,00035164835164835153
Babiš;České televize;0,00022426553038797938
Babiš;Kreml;0,00021500238891543238
Babiš;Hrad;0,00021978021978021978
Babiš;Dostálová;0,00021978021978021978
Babiš;Benešová;0,00029304029304029304
Babiš;Agrofertu;0,0002811142346026067
Babiš;Plaga;0,0002024291497975709
Babiš;Soros;0,00032670032670032676
Babiš;Ťok;0,0002079002079002079
Babiš;Nejvyšší kontrolní úřad;0,0002585649644473174
Babiš;Staněk;0,00020604395604395602
Babiš;Sobotka;0,0003544842254519674
Babiš;Brusel;0,0002652519893899204
Babiš;Šmarda;0,0002442002442002442
Babiš;Čapí hnízdo;0,00040700040700040693
Babiš;Stb;0,00020350020350020352
Babiš;Bartoš;0,0002958579881656805
Babiš;Erdogan;0,00030769230769230765
Babiš;Staňka;0,00022893772893772894
Babiš;Beneš;0,00022893772893772894
Babiš;Charanzová;0,0003822264691829909
Babiš;Ministerstvo pro místní rozvoj;0,0002997002997002997
Babiš;Dzurilla;0,00020931449502878074
Babiš;Dlabajová;0,0003139717425431711
Babiš;Zaorálek;0,0002585649644473174
Babiš;Google;0,0002585649644473174
Babiš;TV Prima;0,00020604395604395604
Babiš;Hnutí ANO;0,00029304029304029304
Babiš;Parlamentní listy;0,00021978021978021978
Babiš;Metnar;0,00023547880690737833
Babiš;Klaus ml;0,00023547880690737833
Babiš;Němcová;0,0003924646781789639
Babiš;Nacher;0,00023547880690737833
Babiš;České pošty;0,00025359256128486897
Babiš;Univerzity Karlovy;0,000338123415046492
Babiš;Svoboda a přímá demokracie;0,000422654268808115
Babiš;Facebook;0,000338123415046492
Babiš;Lidové noviny;0,0003663003663003663
Babiš;Dostál;0,0002747252747252747
Babiš;ALDE;0,0004995004995004995
Babiš;Úřad pro zastupování státu ve věcech majetkových;0,0002997002997002997
Babiš;Národní rozvojový fond;0,00032967032967032967
Babiš;Ministerstvo spravedlnosti;0,0005494505494505495
Babiš;Kovanda;0,0005494505494505495
Babiš;IT;0,00032967032967032967
Babiš;Kněžínek;0,00032967032967032967
Babiš;Telička;0,0005494505494505495
Babiš;Českých drah;0,0002442002442002442
Babiš;Stanjura;0,0004884004884004884
Babiš;Bárta;0,0002442002442002442
Babiš;Mátl;0,0002442002442002442
Babiš;FN Plzeň;0,0002442002442002442
Babiš;Arajma;0,0003663003663003663
Babiš;Českou televizi;0,0003663003663003663
Babiš;ÚZSVM;0,0003663003663003663
Babiš;š;0,0004120879120879121
Babiš;Thomayerova nemocnice;0,0002747252747252747
Babiš;Deníku N;0,0002747252747252747
Babiš;Ministerstvo obrany;0,0002747252747252747
Babiš;Valné shromáždění OSN;0,0002747252747252747
Babiš;král;0,0002747252747252747
Babiš;Liga;0,0002747252747252747
Babiš;Ježek;0,0005494505494505495
Babiš;Rychetský;0,0002747252747252747
Babiš;Ústava;0,0002747252747252747
Babiš;Dukovan;0,0002747252747252747
Babiš;Jakl;0,0003139717425431711
SPD;ANO;0,00046485952526220854
SPD;ČSSD;0,00045858871143851206
SPD;Evropský parlament;0,0003504847129008196
SPD;Sněmovna;0,0004157178811121766
SPD;Evropská unie;0,00039627668544062633
SPD;ODS;0,0002994467365058845
SPD;Evropská komise;0,0002333854771156077
SPD;Piráti;0,000254615726111822
SPD;KSČM;0,0007465021044249792
SPD;TOP 09;0,00037551933525087865
SPD;KDU ČSL;0,00040675208460443356
SPD;Okamura;0,0005179946849241024
SPD;Hamáček;0,0003577773391235687
SPD;komise;0,00021510927551196006
SPD;Salvini;0,000823672971323979
SPD;ČT;0,00027964205816554815
SPD;STAN;0,0004530201342281879
SPD;Trump;0,00021214225102213997
SPD;Klaus;0,00023969319271332696
SPD;Parlament;0,00024316700710047662
SPD;Le Pen;0,0009869719699960513
SPD;Merkelová;0,0008135041692088678
SPD;Orbán;0,0004793863854266537
SPD;Kalousek;0,0002976834812730027
SPD;Macron;0,0007743933918430561
SPD;Fiala;0,0006375838926174496
SPD;České televize;0,0005821120394466512
SPD;Juncker;0,0007853776952734546
SPD;CO2;0,0002498929030415536
SPD;NKÚ;0,0004793863854266539
SPD;Petříček;0,00020973154362416107
SPD;Soros;0,0011336840195900599
SPD;David;0,0010883366588064574
SPD;Nejvyšší kontrolní úřad;0,0007402289774970392
SPD;Svobodní;0,0012202562538133012
SPD;TV Barrandov;0,00045759609517998775
SPD;Islámský stát;0,0007864932885906041
SPD;Wilderse;0,0011535234899328858
SPD;BIS;0,0002892848877574636
SPD;Brusel;0,0008099976857208978
SPD;ČNB;0,00032266391326794016
SPD;Bartoš;0,0003871966959215282
SPD;Svoboda;0,0007098606091894685
SPD;Erdogan;0,0005369127516778523
SPD;Hitler;0,00026845637583892615
SPD;Dvořák;0,0002796420581655481
SPD;Vondráček;0,0002796420581655481
SPD;Beneš;0,0002796420581655481
SPD;Česká televize;0,0002918004085205719
SPD;Charanzová;0,0002918004085205719
SPD;Schwarzenberg;0,00023969319271332693
SPD;Dlabajová;0,00031959092361776926
SPD;OKD;0,00025167785234899326
SPD;Varšavská smlouva;0,00025167785234899326
SPD;ČTK;0,00025167785234899326
SPD;Hrnčíř;0,0014261744966442952
SPD;Makron;0,0007064641469445427
SPD;Bruselská elita;0,0015012363122571528
SPD;Volný;0,0010253542132736765
SPD;ENF;0,001584638329604773
SPD;Blaško;0,001584638329604773
SPD;Nejvyšší soud;0,0003728560775540641
SPD;Český rozhlas;0,0003728560775540641
SPD;Jaklo;0,0007895775759968418
SPD;Evropa národů a svobody;0,0015791551519936835
SPD;Armáda ČR;0,0007895775759968418
SPD;Novotný;0,0006908803789972365
SPD;Skopeček;0,0002960915909988156
SPD;Duka;0,00020973154362416107
SPD;Polčák;0,0003145973154362416
SPD;AfD;0,0006291946308724832
SPD;TV Prima;0,0003145973154362416
SPD;Ondráček;0,00022371364653243848
SPD;Válková;0,00022371364653243848
SPD;Národní sdružení;0,001342281879194631
SPD;Parlamentní listy;0,0005592841163310962
SPD;Klaus ml;0,0003595397890699904
SPD;Rada ČTK;0,0005992329817833173
SPD;PS PČR;0,0008389261744966442
SPD;Timmermans;0,00023969319271332693
SPD;Ministerstvo práce a sociálních věcí;0,00047938638542665386
SPD;KDU;0,00023969319271332693
SPD;M;0,0005162622612287042
SPD;Čižinský;0,00038719669592152817
SPD;Univerzity Karlovy;0,0005162622612287042
SPD;Svoboda a přímá demokracie;0,0016778523489932892
SPD;Českého rozhlasu;0,0006453278265358803
SPD;DVTV;0,0002796420581655481
SPD;Lidové noviny;0,0002796420581655481
SPD;Wilder;0,0011185682326621922
SPD;ID;0,0012583892617449661
SPD;Peksa;0,0005592841163310962
SPD;ČSÚ;0,0004575960951799878
SPD;Bakala;0,0004575960951799878
SPD;Doležal;0,0012202562538133007
SPD;Horák;0,001067724222086638
SPD;Němec;0,0003050640634533252
SPD;B;0,0004575960951799878
SPD;Respektu;0,0004575960951799878
SPD;ALDE;0,0003050640634533252
SPD;Soudní dvůr;0,0009151921903599755
SPD;RRTV;0,001174496644295302
SPD;Lega;0,0015100671140939597
SPD;Farage;0,0005033557046979865
SPD;Blesk;0,0003355704697986577
SPD;Ministerstvo spravedlnosti;0,0006711409395973154
SPD;Kobza;0,0008389261744966443
SPD;Kovanda;0,001006711409395973
SPD;eurozóna;0,0003355704697986577
SPD;Český statistický úřad;0,0006711409395973154
SPD;Identita a demokracie;0,0013422818791946308
SPD;Telička;0,0006711409395973154
SPD;Stanjura;0,0003728560775540641
SPD;Sputnik;0,0003728560775540641
SPD;MBA;0,0014914243102162566
SPD;Schubert;0,0014914243102162566
SPD;Úřad práce ČR;0,0013049962714392245
SPD;Sokol;0,0003728560775540641
SPD;CVVM;0,0005592841163310962
SPD;Novinkycz;0,0011185682326621924
SPD;a;0,0003728560775540641
SPD;Českou televizi;0,0003728560775540641
SPD;Pavel;0,0003728560775540641
SPD;FPÖ;0,0013049962714392245
SPD;Praha Sobě;0,0008389261744966443
SPD;Pupavová;0,0014681208053691273
SPD;DICKFELD;0,0016778523489932883
SPD;Lukeš;0,0014681208053691273
SPD;Pošarová;0,0016778523489932883
SPD;Čermák;0,0014681208053691273
SPD;TV Nova;0,00020973154362416107
SPD;ERÚ;0,00041946308724832214
SPD;Konzervativní strana;0,00020973154362416107
SPD;Ministerstvo průmyslu a obchodu;0,00020973154362416107
SPD;Deník N;0,00041946308724832214
SPD;Deníku N;0,00041946308724832214
SPD;ČR;0,00020973154362416107
SPD;Třetí říše;0,0008389261744966443
SPD;Valné shromáždění OSN;0,00020973154362416107
SPD;Semín;0,00041946308724832214
SPD;Liga;0,0014681208053691273
SPD;Ježek;0,0008389261744966443
SPD;Dukovan;0,00020973154362416107
SPD;Kolaja;0,00041946308724832214
SPD;ISIS;0,00023969319271332693
SPD;Kongres;0,00023969319271332693
SPD;Jakl;0,0009587727708533077
SPD;Dopita;0,0016778523489932883
ANO;ČSSD;0,0007934942859020933
ANO;Sněmovna;0,00035269789734075407
ANO;ODS;0,00040469445568595694
ANO;Evropská komise;0,00020343065455847412
ANO;Piráti;0,00031162093418902743
ANO;KSČM;0,0009905348888399718
ANO;TOP 09;0,0004019789734075447
ANO;KDU ČSL;0,0003935458480913029
ANO;Schillerová;0,0002721829069134458
ANO;Hamáček;0,00031830914183855367
ANO;Havlíček;0,00024050024050024056
ANO;Salvini;0,00023612750885478162
ANO;STAN;0,0005411255411255411
ANO;Ústavní soud;0,00021645021645021645
ANO;EET;0,00036075036075036075
ANO;OSN;0,00025095677269590307
ANO;Parlament;0,0002195871761089152
ANO;Le Pen;0,00022281639928698748
ANO;Kalousek;0,00024437927663734115
ANO;Brabec;0,00020946795140343527
ANO;Vojtěch;0,0002838691363281527
ANO;Jourová;0,0002525252525252525
ANO;Fiala;0,00030303030303030303
ANO;České televize;0,00035338810849014926
ANO;Ministerstvo dopravy;0,00023026618771299624
ANO;Kreml;0,0002352719744024092
ANO;Benešová;0,0003367003367003367
ANO;NKÚ;0,0003607503607503607
ANO;Petříček;0,0003246753246753247
ANO;Plaga;0,000227842333105491
ANO;MPSV;0,000227842333105491
ANO;Soros;0,0005265005265005265
ANO;David;0,00040950040950040947
ANO;Ťok;0,0002925002925002925
ANO;Moravec;0,0002473716759431045
ANO;Nejvyšší kontrolní úřad;0,0008912655971479499
ANO;Svobodní;0,0003279548734094189
ANO;Úřad vlády;0,00045913682277318646
ANO;Islámský stát;0,00047348484848484844
ANO;Wilderse;0,00020292207792207794
ANO;Nováková;0,00020292207792207794
ANO;Sobotka;0,0003491132523390588
ANO;BIS;0,00022391401701746526
ANO;Brusel;0,00037319002836244214
ANO;Michálek;0,0002405002405002405
ANO;Policie ČR;0,0002405002405002405
ANO;Svoboda;0,00024975024975024975
ANO;Erdogan;0,0003463203463203463
ANO;Ministerstvo životního prostředí;0,0004329004329004329
ANO;Vondráček;0,00045093795093795094
ANO;Charanzová;0,001129305477131564
ANO;Ministerstvo vnitra;0,0003764351590438547
ANO;Faltýnek;0,0006887052341597794
ANO;Ministerstvo pro místní rozvoj;0,0003935458480913026
ANO;Feri;0,00029515938606847696
ANO;Šojdrová;0,0003092145949288806
ANO;Dzurilla;0,00041228612657184083
ANO;Dlabajová;0,001030715316429602
ANO;ČTK;0,0004329004329004329
ANO;Hrnčíř;0,0004329004329004329
ANO;Bruselská elita;0,00034176349965823647
ANO;Čunek;0,0002405002405002405
ANO;ENF;0,00036075036075036075
ANO;Blaško;0,000481000481000481
ANO;České televizi;0,0002405002405002405
ANO;Jaklo;0,0003819709702062643
ANO;Evropa národů a svobody;0,00025464731347084286
ANO;Polčák;0,00040584415584415587
ANO;TV Prima;0,00040584415584415587
ANO;Rada pro výzkum vývoj a inovace;0,0005772005772005772
ANO;Válková;0,0007215007215007215
ANO;Pospíšil;0,0002886002886002886
ANO;Rada ČTK;0,000463821892393321
ANO;Hnilička;0,00030921459492888067
ANO;Ministerstvo práce a sociálních věcí;0,000463821892393321
ANO;Nacher;0,000463821892393321
ANO;Centre Pompidou;0,000333000333000333
ANO;Univerzity Karlovy;0,000333000333000333
ANO;Svoboda a přímá demokracie;0,0008325008325008325
ANO;Akademie věd;0,0004995004995004995
ANO;ČD;0,00036075036075036075
ANO;Lidové noviny;0,00036075036075036075
ANO;Svaz měst a obcí;0,00036075036075036075
ANO;ID;0,0007215007215007215
ANO;Národní galerie;0,00036075036075036075
ANO;ČSÚ;0,0003935458480913026
ANO;Občanská demokratická strana;0,0003935458480913026
ANO;ALDE;0,0013774104683195588
ANO;Úřad pro zastupování státu ve věcech majetkových;0,0005903187721369539
ANO;Jerman;0,0005903187721369539
ANO;Bezpečnostní rada státu;0,0003935458480913026
ANO;RRTV;0,0004329004329004329
ANO;Lega;0,0004329004329004329
ANO;Apple Store;0,00021645021645021645
ANO;Cook;0,00021645021645021645
ANO;ČEZu;0,00021645021645021645
ANO;Ministerstvo spravedlnosti;0,0008658008658008658
ANO;Moodys;0,00021645021645021645
ANO;Kovanda;0,0006493506493506494
ANO;IT;0,0006493506493506494
ANO;Koudelka;0,00021645021645021645
ANO;Identita a demokracie;0,0008658008658008658
ANO;Nejvyšší správní soud;0,00021645021645021645
ANO;Kněžínek;0,0006493506493506494
ANO;IKEM;0,00021645021645021645
ANO;Telička;0,0010822510822510823
ANO;Stanjura;0,0002405002405002405
ANO;Sputnik;0,0002405002405002405
ANO;Sehnalová;0,0002405002405002405
ANO;Kramářově vile;0,0002405002405002405
ANO;Apple;0,0002405002405002405
ANO;MBA;0,0002405002405002405
ANO;Schubert;0,0002405002405002405
ANO;Úřad práce ČR;0,0002405002405002405
ANO;Bárta;0,0002405002405002405
ANO;Sokol;0,0002405002405002405
ANO;Novinkycz;0,000481000481000481
ANO;Akademie věd České republiky;0,0002405002405002405
ANO;Arajma;0,000481000481000481
ANO;Státní fond dopravní infrastruktury;0,0002405002405002405
ANO;Pavel;0,0002405002405002405
ANO;ÚZSVM;0,0002405002405002405
ANO;š;0,00027056277056277056
ANO;Tošenovský;0,00027056277056277056
ANO;CzechInvest;0,00027056277056277056
ANO;Pupavová;0,00027056277056277056
ANO;DICKFELD;0,00027056277056277056
ANO;Lukeš;0,00027056277056277056
ANO;Pošarová;0,00027056277056277056
ANO;Čermák;0,00027056277056277056
ANO;ERÚ;0,0008116883116883117
ANO;Ministerstvo průmyslu a obchodu;0,00027056277056277056
ANO;Zima;0,00027056277056277056
ANO;Centrum porodní asistence;0,00027056277056277056
ANO;Třetí říše;0,00027056277056277056
ANO;Valné shromáždění OSN;0,00027056277056277056
ANO;Semín;0,0005411255411255411
ANO;král;0,00027056277056277056
ANO;Liga;0,0005411255411255411
ANO;Ježek;0,0013528138528138528
ANO;Ústava;0,00027056277056277056
ANO;Ministerstvo zemědělství;0,00027056277056277056
ANO;PL;0,00030921459492888067
ANO;POLICIE;0,0006184291898577613
ANO;Dopita;0,00030921459492888067
ČSSD;Sněmovna;0,0002663077161450261
ČSSD;Evropská unie;0,0002016590544915468
ČSSD;ODS;0,0002949616857060336
ČSSD;Piráti;0,00028697553111574407
ČSSD;KSČM;0,0011213647560572094
ČSSD;TOP 09;0,0004235099679785148
ČSSD;KDU ČSL;0,00046013278117399624
ČSSD;Hamáček;0,0009729488324614015
ČSSD;Salvini;0,0002563596923683692
ČSSD;Maláčová;0,0005316660286674322
ČSSD;STAN;0,0005206073752711497
ČSSD;Ústavní soud;0,0002982646420824295
ČSSD;EET;0,00027810223037988765
ČSSD;Le Pen;0,00025519969376036747
ČSSD;Merkelová;0,00023006639058699798
ČSSD;Kalousek;0,00020992232873836685
ČSSD;Ministerstvo financí;0,00023663971603234078
ČSSD;Macron;0,00020857667278491573
ČSSD;Fiala;0,00034707158351409984
