n-gram,frekvence
komise odpověď 6 týdnů,5
ursula von der leyenová,4
odpověď 6 týdnů musíme,4
6 týdnů musíme počkat,4
odchodu velké británie eu,3
udání důvodu odvolat nejvyššího,3
důvodu odvolat nejvyššího státního,3
odvolat nejvyššího státního zástupce,3
krajský výbor top 09,2
výbor top 09 jasně,2
top 09 jasně řekl,2
09 jasně řekl nesouhlasí,2
státního rozpočtu příští rok,2
nejvyššího státního zástupce pavla,2
státního zástupce pavla zemana,2
více než čtvrt miliardy,2
rozhodnutí městského státního zástupce,2
střetu zájmů andreje babiše,2
poslanci ano čssd ksčm,2
demonstranti zneuznaní lidé frustruje,2
zneuznaní lidé frustruje nevyhráli,2
lidé frustruje nevyhráli volby,2
vztahy mezi našimi zeměmi,2
mezi našimi zeměmi pokračovat,2
zrušení daně nabytí nemovitosti,2
novela zákona státním zastupitelství,2
zákona státním zastupitelství marie,2
státním zastupitelství marie benešové,2
nechápu účinná roku novela,2
účinná roku novela neřeší,2
roku novela neřeší problém,2
novela neřeší problém vláda,2
neřeší problém vláda trestně,2
problém vláda trestně stíhaného,2
vláda trestně stíhaného premiéra,2
trestně stíhaného premiéra moct,2
stíhaného premiéra moct další,2
premiéra moct další tři,2
moct další tři roky,2
další tři roky kdykoli,2
tři roky kdykoli udání,2
roky kdykoli udání důvodu,2
kdykoli udání důvodu odvolat,2
klub spojených sil prahu,2
díky všem voličům šli,1
všem voličům šli volbám,1
voličům šli volbám podpořili,1
šli volbám podpořili spojence,1
volbám podpořili spojence výsledek,1
podpořili spojence výsledek výborný,1
spojence výsledek výborný vyhráli,1
výsledek výborný vyhráli volby,1
výborný vyhráli volby praze,1
vyhráli volby praze velmi,1
volby praze velmi dobrá,1
praze velmi dobrá vizitka,1
velmi dobrá vizitka vznikl,1
dobrá vizitka vznikl unikátní,1
vizitka vznikl unikátní projekt,1
vznikl unikátní projekt voliči,1
unikátní projekt voliči ocenili,1
projekt voliči ocenili jednou,1
voliči ocenili jednou díky,1
podle andreje babiše prošetření,1
andreje babiše prošetření jeho,1
babiše prošetření jeho možného,1
prošetření jeho možného střetu,1
jeho možného střetu zájmů,1
možného střetu zájmů bruselu,1
střetu zájmů bruselu kampaň,1
zájmů bruselu kampaň opozice,1
bruselu kampaň opozice opozici,1
kampaň opozice opozici vinit,1
opozice opozici vinit svých,1
opozici vinit svých kauz,1
vinit svých kauz čr,1
svých kauz čr byť,1
kauz čr byť nepravdivé,1
čr byť nepravdivé účelové,1
byť nepravdivé účelové případě,1
komise odpověď 6 týdnů musíme,4
odpověď 6 týdnů musíme počkat,4
udání důvodu odvolat nejvyššího státního,3
důvodu odvolat nejvyššího státního zástupce,3
krajský výbor top 09 jasně,2
výbor top 09 jasně řekl,2
top 09 jasně řekl nesouhlasí,2
nejvyššího státního zástupce pavla zemana,2
demonstranti zneuznaní lidé frustruje nevyhráli,2
zneuznaní lidé frustruje nevyhráli volby,2
vztahy mezi našimi zeměmi pokračovat,2
novela zákona státním zastupitelství marie,2
zákona státním zastupitelství marie benešové,2
nechápu účinná roku novela neřeší,2
účinná roku novela neřeší problém,2
roku novela neřeší problém vláda,2
novela neřeší problém vláda trestně,2
neřeší problém vláda trestně stíhaného,2
problém vláda trestně stíhaného premiéra,2
vláda trestně stíhaného premiéra moct,2
trestně stíhaného premiéra moct další,2
stíhaného premiéra moct další tři,2
premiéra moct další tři roky,2
moct další tři roky kdykoli,2
další tři roky kdykoli udání,2
tři roky kdykoli udání důvodu,2
roky kdykoli udání důvodu odvolat,2
kdykoli udání důvodu odvolat nejvyššího,2
díky všem voličům šli volbám,1
všem voličům šli volbám podpořili,1
voličům šli volbám podpořili spojence,1
šli volbám podpořili spojence výsledek,1
volbám podpořili spojence výsledek výborný,1
podpořili spojence výsledek výborný vyhráli,1
spojence výsledek výborný vyhráli volby,1
výsledek výborný vyhráli volby praze,1
výborný vyhráli volby praze velmi,1
vyhráli volby praze velmi dobrá,1
volby praze velmi dobrá vizitka,1
praze velmi dobrá vizitka vznikl,1
