Slovo,Podobnost
nelze,0.3096892535686493
ruské,0.23700948059558868
úctu,0.21304143965244293
havla,0.20361556112766266
klaus,0.18705616891384125
práv,0.17552852630615234
politické,0.15933525562286377
chyby,0.1561201810836792
kterého,0.13455793261528015
vždycky,0.13011622428894043
jasné,0.12970519065856934
český,0.11881274729967117
světě,0.11460544168949127
lidských,0.11313904821872711
lid,0.09695475548505783
svého,0.09315551817417145
říci,0.09216295182704926
dobře,0.09153423458337784
