Slovo,Podobnost
skutečnou,0.19036845862865448
výrok,0.18829365074634552
rodina,0.1615496277809143
běžte,0.13741068542003632
spolupráci,0.12788866460323334
pana,0.11809851229190826
roky,0.08575709164142609
znám,0.056038081645965576
podporu,0.04758660867810249
sněmovně,0.03988591581583023
regionu,0.03773200511932373
lidovci,0.03595121204853058
starostů,0.03517795354127884
pátek,0.024170536547899246
sílu,0.009509625844657421
rád,0.007066536694765091
