Slovo,Podobnost
krajích,0.22020810842514038
politiky,0.21577970683574677
demonstraci,0.10002013295888901
stát,0.09637037664651871
číny,0.09408783167600632
hradě,0.08569660782814026
pane,0.08207246661186218
dobu,0.06514296680688858
volbách,0.06336548924446106
zájmu,0.05634326860308647
premiérovi,0.027626050636172295
babiše,0.01837543211877346
lidí,0.004534637555480003
