Slovo,Podobnost
průmyslových,0.6942148208618164
země,0.6890213489532471
eur,0.6851540803909302
pan,0.677578330039978
korun,0.6715202331542969
stát,0.6707111597061157
peníze,0.6658218502998352
lidí,0.6531496047973633
procent,0.6420533657073975
českých,0.6238672137260437
všechny,0.6189664006233215
školám,0.6163656115531921
jasná,0.61622154712677
roku,0.6140384674072266
vláda,0.5922833681106567
platy,0.5918741822242737
ministr,0.5875368714332581
ministerstvo,0.5779274702072144
