Slovo,Podobnost
kancléřky,0.9927140474319458
angely,0.9858967065811157
juncker,0.9757702946662903
spolupracovnice,0.9716755747795105
nechci,0.9708463549613953
jeanclaude,0.9649253487586975
macron,0.9602897763252258
komise,0.9574760794639587
evropou,0.9550994038581848
zadruhé,0.9549009799957275
kráčí,0.9536734223365784
německou,0.9526162147521973
imigrace,0.9499747157096863
masová,0.9466727375984192
současnou,0.9465711712837219
via,0.9461233019828796
covid19,0.9454536437988281
